transaction_id,customer_id,transaction_amount,customer_transaction_count,customer_success_rate,payment_method,payment_method_success_rate,channel,preferred_channel,product_interest_score,checkout_progress,customer_email_available,customer_phone_available,scenario,payment_status,failure_reason,revenue_at_risk,recovery_attempts,promise_to_pay,recovered,money_recovered,force_recovery_failure
txn_002634,cust_0328,8762.07,4,0.708,WALLET,0.844,web,sms,0.668,0.703,1,1,checkout_dropoff,abandoned,customer_abandoned,1,1,1,1,8762.07,0
txn_002635,cust_0053,33652.82,1,0.778,NETBANKING,0.904,invoice,sms,0.294,0.976,1,1,payment_failure,failed,authentication_failed,1,2,0,1,33652.82,0
txn_002636,cust_0115,17186.8,9,0.744,CARD,0.945,mobile,sms,0.442,0.13,1,1,payment_failure,failed,bank_decline,1,1,0,0,0.0,0
txn_002637,cust_0360,33025.6,26,0.595,UPI,0.943,subscription,sms,0.232,0.519,1,1,payment_failure,failed,insufficient_funds,1,0,0,1,33025.6,0
txn_002638,cust_0350,41794.13,28,0.81,UPI,0.8,invoice,email,0.352,0.47,1,1,overdue_receivable,overdue,invoice_overdue,1,1,0,1,41794.13,0
txn_002639,cust_0681,2227.41,14,0.972,CARD,0.886,invoice,email,0.615,0.208,1,1,checkout_dropoff,abandoned,customer_abandoned,1,1,0,1,2227.41,0
txn_002640,cust_0653,29777.25,2,0.577,WALLET,0.77,mobile,whatsapp,0.489,0.19,1,1,checkout_dropoff,abandoned,customer_abandoned,1,1,1,1,29777.25,0
txn_002641,cust_0400,15173.8,12,0.921,WALLET,0.758,mobile,whatsapp,0.214,0.231,1,1,failed_subscription,failed,insufficient_funds,1,1,0,1,15173.8,0
txn_002642,cust_0510,24328.36,9,0.895,CARD,0.823,subscription,sms,0.325,0.866,1,1,mandate_failure,failed,mandate_failed,1,3,1,1,24328.36,0
txn_002643,cust_0450,9241.89,15,0.938,UPI,0.956,invoice,whatsapp,0.897,0.723,1,1,overdue_receivable,overdue,invoice_overdue,1,2,0,1,9241.89,0
txn_002644,cust_0097,9193.29,14,0.515,WALLET,0.922,payment_link,whatsapp,0.815,0.626,1,1,failed_subscription,failed,insufficient_funds,1,1,1,1,9193.29,0
txn_002645,cust_0646,42979.48,21,0.735,CARD,0.988,payment_link,email,0.72,0.051,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002646,cust_0510,31116.92,24,0.714,NETBANKING,0.854,mobile,whatsapp,0.336,0.714,1,0,failed_subscription,failed,insufficient_funds,1,1,0,1,31116.92,0
txn_002647,cust_0194,49710.55,22,0.705,WALLET,0.971,subscription,whatsapp,0.083,0.109,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002648,cust_0309,20603.94,19,0.724,WALLET,0.85,mobile,sms,0.862,0.368,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002649,cust_0629,29474.18,28,0.506,NETBANKING,0.733,payment_link,whatsapp,0.65,0.238,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002650,cust_0082,42705.64,15,0.591,CARD,0.911,invoice,sms,0.855,0.62,1,1,payment_failure,failed,timeout,1,3,1,1,42705.64,0
txn_002651,cust_0406,25757.39,13,0.631,CARD,0.852,mobile,sms,0.385,0.3,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002652,cust_0139,22879.26,24,0.907,WALLET,0.806,mobile,sms,0.597,0.398,0,1,checkout_dropoff,abandoned,customer_abandoned,1,3,0,1,22879.26,0
txn_002653,cust_0131,25008.4,1,0.762,CARD,0.754,payment_link,whatsapp,0.786,0.72,0,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002654,cust_0256,11702.56,4,0.983,WALLET,0.986,web,email,0.615,0.441,1,1,checkout_dropoff,abandoned,customer_abandoned,1,0,0,1,11702.56,0
txn_002655,cust_0379,43619.75,26,0.87,NETBANKING,0.831,subscription,email,0.052,0.768,1,1,payment_failure,failed,insufficient_funds,1,2,0,0,0.0,0
txn_002656,cust_0010,19682.82,28,0.921,CARD,0.876,invoice,email,0.355,0.708,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002657,cust_0137,15152.25,28,0.61,CARD,0.812,payment_link,whatsapp,0.298,0.133,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002658,cust_0797,32787.4,10,0.802,UPI,0.864,web,whatsapp,0.183,0.563,0,0,mandate_failure,failed,mandate_failed,1,3,0,0,0.0,0
txn_002659,cust_0120,37300.29,29,0.921,CARD,0.866,invoice,email,0.229,0.651,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002660,cust_0694,1579.41,11,0.969,CARD,0.833,mobile,whatsapp,0.826,0.11,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002661,cust_0582,48729.52,22,0.945,UPI,0.713,mobile,sms,0.977,0.458,1,1,checkout_dropoff,abandoned,customer_abandoned,1,1,0,1,48729.52,0
txn_002662,cust_0660,42711.73,17,0.81,NETBANKING,0.795,mobile,sms,0.01,0.615,1,1,overdue_receivable,overdue,invoice_overdue,1,0,1,1,42711.73,0
txn_002663,cust_0647,18206.04,15,0.756,NETBANKING,0.729,mobile,sms,0.908,0.458,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002664,cust_0086,9590.24,5,0.762,WALLET,0.78,invoice,whatsapp,0.192,0.697,1,1,payment_failure,failed,bank_decline,1,0,1,1,9590.24,0
txn_002665,cust_0640,45195.57,22,0.774,UPI,0.77,web,email,0.143,0.629,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002666,cust_0032,3629.35,28,0.944,NETBANKING,0.823,payment_link,whatsapp,0.426,0.937,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002667,cust_0280,17062.99,21,0.874,WALLET,0.783,web,whatsapp,0.743,0.161,1,1,payment_failure,failed,insufficient_funds,1,2,0,1,17062.99,0
txn_002668,cust_0656,3009.75,1,0.929,WALLET,0.827,subscription,whatsapp,0.604,0.437,1,1,mandate_failure,failed,mandate_failed,1,3,0,1,3009.75,0
txn_002669,cust_0665,7477.56,8,0.926,UPI,0.796,payment_link,email,0.233,0.486,1,1,checkout_dropoff,abandoned,customer_abandoned,1,1,1,1,7477.56,0
txn_002670,cust_0521,29671.04,10,0.78,NETBANKING,0.96,subscription,sms,0.526,0.987,1,1,overdue_receivable,overdue,invoice_overdue,1,1,0,1,29671.04,0
txn_002671,cust_0760,18203.65,27,0.739,NETBANKING,0.841,payment_link,email,0.185,0.442,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002672,cust_0133,24806.94,1,0.907,WALLET,0.95,invoice,email,0.485,0.452,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002673,cust_0030,13378.04,26,0.758,CARD,0.989,invoice,sms,0.145,0.516,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002674,cust_0585,48806.05,10,0.886,WALLET,0.882,mobile,email,0.215,0.297,1,1,overdue_receivable,overdue,invoice_overdue,1,2,0,0,0.0,0
txn_002675,cust_0299,45187.97,25,0.764,NETBANKING,0.977,invoice,whatsapp,0.507,0.548,1,1,mandate_failure,failed,mandate_failed,1,3,0,1,45187.97,0
txn_002676,cust_0337,8806.25,25,0.83,CARD,0.923,subscription,email,0.414,0.336,1,1,failed_subscription,failed,insufficient_funds,1,2,0,1,8806.25,0
txn_002677,cust_0252,19807.53,5,0.716,UPI,0.822,mobile,whatsapp,0.082,0.575,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002678,cust_0493,4161.05,3,0.894,WALLET,0.809,subscription,whatsapp,0.968,0.958,0,1,checkout_dropoff,abandoned,customer_abandoned,1,3,0,1,4161.05,0
txn_002679,cust_0046,36893.65,28,0.666,NETBANKING,0.747,invoice,whatsapp,0.38,0.239,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002680,cust_0422,41910.19,22,0.528,UPI,0.833,mobile,whatsapp,0.376,0.829,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002681,cust_0352,39691.97,5,0.839,NETBANKING,0.85,subscription,sms,0.738,0.879,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002682,cust_0536,1935.58,24,0.983,UPI,0.708,invoice,whatsapp,0.519,0.581,1,0,payment_failure,failed,mandate_failed,1,2,1,1,1935.58,0
txn_002683,cust_0367,31022.52,28,0.813,WALLET,0.921,invoice,whatsapp,0.076,0.163,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002684,cust_0639,37129.81,22,0.959,NETBANKING,0.852,invoice,whatsapp,0.449,0.112,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002685,cust_0021,41168.73,3,0.963,CARD,0.806,subscription,sms,0.495,0.427,1,1,checkout_dropoff,abandoned,customer_abandoned,1,2,0,1,41168.73,0
txn_002686,cust_0754,15801.3,5,0.631,WALLET,0.946,invoice,email,0.398,0.765,1,1,payment_failure,failed,insufficient_funds,1,0,1,1,15801.3,0
txn_002687,cust_0663,31361.31,7,0.775,UPI,0.805,subscription,email,0.78,0.076,1,1,overdue_receivable,overdue,invoice_overdue,1,3,1,1,31361.31,0
txn_002688,cust_0482,38676.04,22,0.751,NETBANKING,0.712,payment_link,sms,0.733,0.152,0,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002689,cust_0223,36826.55,1,0.929,CARD,0.736,invoice,whatsapp,0.347,0.068,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002690,cust_0091,16499.01,19,0.709,UPI,0.788,subscription,whatsapp,0.229,0.549,1,1,payment_failure,failed,bank_decline,1,3,0,0,0.0,0
txn_002691,cust_0329,29959.06,21,0.515,WALLET,0.82,invoice,whatsapp,0.422,0.164,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002692,cust_0795,6756.91,27,0.571,WALLET,0.787,mobile,sms,0.18,0.388,0,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002693,cust_0731,40764.34,27,0.638,UPI,0.8,payment_link,whatsapp,0.499,0.647,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002694,cust_0777,48894.99,29,0.801,NETBANKING,0.821,mobile,sms,0.113,0.064,1,1,payment_failure,failed,bank_decline,1,2,0,0,0.0,0
txn_002695,cust_0552,10535.26,5,0.766,UPI,0.919,payment_link,sms,0.754,0.62,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002696,cust_0209,7592.16,7,0.866,NETBANKING,0.757,web,whatsapp,0.794,0.954,1,1,payment_failure,failed,authentication_failed,1,0,0,1,7592.16,0
txn_002697,cust_0591,24970.33,25,0.732,NETBANKING,0.929,web,email,0.806,0.901,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002698,cust_0151,5350.87,16,0.793,UPI,0.796,subscription,whatsapp,0.522,0.853,0,0,mandate_failure,failed,mandate_failed,1,3,1,1,5350.87,0
txn_002699,cust_0056,27708.26,27,0.921,WALLET,0.7,payment_link,email,0.439,0.087,0,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002700,cust_0045,8610.82,17,0.586,UPI,0.944,web,whatsapp,0.833,0.143,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002701,cust_0167,14380.08,17,0.703,UPI,0.787,invoice,email,0.335,0.039,1,1,payment_failure,failed,insufficient_funds,1,2,0,0,0.0,0
txn_002702,cust_0614,32872.69,2,0.802,NETBANKING,0.877,invoice,sms,0.002,0.671,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002703,cust_0278,48149.08,17,0.739,NETBANKING,0.76,mobile,email,0.815,0.48,1,1,payment_failure,failed,authentication_failed,1,1,0,1,48149.08,0
txn_002704,cust_0288,8476.36,8,0.813,UPI,0.843,web,email,0.952,0.904,1,1,checkout_dropoff,abandoned,customer_abandoned,1,3,0,1,8476.36,0
txn_002705,cust_0448,49128.82,17,0.925,NETBANKING,0.702,invoice,whatsapp,0.386,0.85,1,1,payment_failure,failed,bank_decline,1,0,0,1,49128.82,0
txn_002706,cust_0676,41257.69,23,0.668,UPI,0.886,mobile,whatsapp,0.257,0.965,1,1,checkout_dropoff,abandoned,customer_abandoned,1,2,0,0,0.0,0
txn_002707,cust_0146,5695.0,6,0.8,CARD,0.701,payment_link,sms,0.327,0.299,1,1,checkout_dropoff,abandoned,customer_abandoned,1,1,0,1,5695.0,0
txn_002708,cust_0188,24993.57,8,0.822,UPI,0.865,payment_link,email,0.406,0.581,1,0,checkout_dropoff,abandoned,customer_abandoned,1,3,1,1,24993.57,0
txn_002709,cust_0488,8153.33,24,0.863,NETBANKING,0.955,subscription,whatsapp,0.97,0.731,1,1,payment_failure,failed,authentication_failed,1,2,0,1,8153.33,0
txn_002710,cust_0072,17520.37,15,0.695,CARD,0.867,payment_link,whatsapp,0.353,0.419,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002711,cust_0104,43057.74,2,0.857,WALLET,0.749,subscription,whatsapp,0.446,0.343,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002712,cust_0393,46679.73,12,0.889,NETBANKING,0.85,payment_link,whatsapp,0.133,0.708,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002713,cust_0106,6551.38,29,0.893,WALLET,0.815,invoice,sms,0.585,0.772,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002714,cust_0134,17464.25,1,0.783,CARD,0.987,mobile,email,0.325,0.745,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002715,cust_0460,5313.13,29,0.769,NETBANKING,0.988,payment_link,whatsapp,0.631,0.244,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002716,cust_0670,36666.94,21,0.883,UPI,0.977,invoice,whatsapp,0.277,0.588,0,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002717,cust_0231,5597.53,27,0.769,UPI,0.974,invoice,sms,0.999,0.91,1,0,mandate_failure,failed,mandate_failed,1,2,0,0,0.0,0
txn_002718,cust_0117,25018.27,19,0.94,WALLET,0.823,payment_link,email,0.428,0.16,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002719,cust_0463,29550.65,6,0.728,NETBANKING,0.884,mobile,sms,0.045,0.142,1,1,mandate_failure,failed,mandate_failed,1,0,0,0,0.0,0
txn_002720,cust_0499,35171.47,17,0.867,NETBANKING,0.91,web,email,0.446,0.924,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002721,cust_0180,13495.35,1,0.731,CARD,0.893,subscription,whatsapp,0.593,0.684,1,1,payment_failure,failed,timeout,1,0,0,1,13495.35,0
txn_002722,cust_0382,43686.51,2,0.504,UPI,0.877,mobile,sms,0.482,0.614,0,1,overdue_receivable,overdue,invoice_overdue,1,3,0,1,43686.51,0
txn_002723,cust_0178,22084.25,13,0.903,NETBANKING,0.955,subscription,sms,0.909,0.661,1,1,overdue_receivable,overdue,invoice_overdue,1,2,0,1,22084.25,0
txn_002724,cust_0046,1329.03,8,0.879,UPI,0.705,subscription,email,0.716,0.4,0,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002725,cust_0245,18346.08,3,0.686,CARD,0.939,mobile,whatsapp,0.554,0.085,1,1,payment_failure,failed,bank_decline,1,0,0,1,18346.08,0
txn_002726,cust_0623,41959.82,3,0.928,CARD,0.865,invoice,whatsapp,0.189,0.118,1,1,failed_subscription,failed,insufficient_funds,1,3,0,1,41959.82,0
txn_002727,cust_0278,3848.67,25,0.661,WALLET,0.949,invoice,whatsapp,0.103,0.0,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002728,cust_0186,12665.77,7,0.9,UPI,0.956,subscription,sms,0.074,0.355,1,1,overdue_receivable,overdue,invoice_overdue,1,2,0,0,0.0,0
txn_002729,cust_0616,37507.94,25,0.954,NETBANKING,0.731,invoice,email,0.93,0.213,1,1,payment_failure,failed,timeout,1,0,0,0,0.0,0
txn_002730,cust_0051,48467.88,6,0.824,NETBANKING,0.892,web,sms,0.56,0.869,1,1,payment_failure,failed,bank_decline,1,2,1,1,48467.88,0
txn_002731,cust_0583,12915.42,19,0.803,NETBANKING,0.89,web,email,0.696,0.282,1,1,failed_subscription,failed,bank_decline,1,0,0,0,0.0,0
txn_002732,cust_0747,29544.82,13,0.826,CARD,0.945,mobile,sms,0.738,0.885,1,1,mandate_failure,failed,mandate_failed,1,3,0,1,29544.82,0
txn_002733,cust_0133,48569.91,28,0.936,WALLET,0.811,invoice,email,0.553,0.165,1,1,mandate_failure,failed,mandate_failed,1,0,0,1,48569.91,0
txn_002734,cust_0296,16450.94,20,0.739,CARD,0.73,mobile,whatsapp,0.856,0.203,1,1,payment_failure,failed,bank_decline,1,1,0,1,16450.94,0
txn_002735,cust_0656,13252.73,23,0.956,NETBANKING,0.795,payment_link,whatsapp,0.344,0.6,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002736,cust_0097,31828.39,23,0.944,CARD,0.789,web,email,0.775,0.078,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002737,cust_0230,38370.34,6,0.692,WALLET,0.769,subscription,whatsapp,0.743,0.306,1,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002738,cust_0299,46020.9,29,0.791,CARD,0.822,mobile,whatsapp,0.14,0.489,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002739,cust_0183,42830.12,22,0.865,UPI,0.72,subscription,sms,0.289,0.591,0,1,checkout_dropoff,abandoned,customer_abandoned,1,3,1,1,42830.12,0
txn_002740,cust_0674,31083.76,24,0.86,NETBANKING,0.782,payment_link,whatsapp,0.329,0.336,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002741,cust_0025,35338.75,13,0.802,CARD,0.903,payment_link,email,0.33,0.293,1,1,payment_failure,failed,mandate_failed,1,2,0,1,35338.75,0
txn_002742,cust_0006,13911.55,18,0.763,CARD,0.737,invoice,whatsapp,0.179,0.793,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002743,cust_0662,3198.18,27,0.911,NETBANKING,0.909,payment_link,email,0.164,0.755,1,1,payment_failure,failed,authentication_failed,1,2,0,0,0.0,0
txn_002744,cust_0364,42575.82,9,0.838,NETBANKING,0.905,web,sms,0.377,0.352,1,1,checkout_dropoff,abandoned,customer_abandoned,1,1,0,0,0.0,0
txn_002745,cust_0534,30760.04,29,0.58,CARD,0.918,payment_link,whatsapp,0.763,0.228,1,1,payment_failure,failed,timeout,1,2,0,1,30760.04,0
txn_002746,cust_0393,8184.92,29,0.753,NETBANKING,0.799,mobile,whatsapp,0.635,0.74,1,1,checkout_dropoff,abandoned,customer_abandoned,1,3,0,0,0.0,0
txn_002747,cust_0692,23230.06,7,0.709,CARD,0.922,payment_link,whatsapp,0.735,0.842,1,1,mandate_failure,failed,mandate_failed,1,1,0,1,23230.06,0
txn_002748,cust_0579,6840.75,9,0.646,CARD,0.707,web,sms,0.825,0.638,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002749,cust_0040,27004.09,10,0.777,WALLET,0.851,payment_link,sms,0.135,0.472,1,1,payment_failure,failed,mandate_failed,1,0,0,1,27004.09,0
txn_002750,cust_0248,23421.04,6,0.905,UPI,0.958,payment_link,sms,0.591,0.185,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002751,cust_0155,12100.67,23,0.832,NETBANKING,0.742,mobile,sms,0.075,0.481,1,1,overdue_receivable,overdue,invoice_overdue,1,2,0,1,12100.67,0
txn_002752,cust_0398,37057.94,17,0.848,CARD,0.961,invoice,whatsapp,0.356,0.705,1,1,payment_failure,failed,authentication_failed,1,1,0,1,37057.94,0
txn_002753,cust_0445,41585.74,10,0.749,WALLET,0.735,mobile,whatsapp,0.57,0.36,1,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002754,cust_0766,25700.13,13,0.501,CARD,0.858,mobile,whatsapp,0.022,0.837,1,1,mandate_failure,failed,mandate_failed,1,3,1,1,25700.13,0
txn_002755,cust_0298,34203.84,17,0.806,CARD,0.771,subscription,sms,0.37,0.242,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002756,cust_0201,44312.09,24,0.778,WALLET,0.965,subscription,whatsapp,0.102,0.669,0,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002757,cust_0564,34217.51,9,0.799,CARD,0.83,web,whatsapp,0.374,0.607,1,1,checkout_dropoff,abandoned,customer_abandoned,1,0,0,0,0.0,0
txn_002758,cust_0459,14763.17,24,0.779,CARD,0.781,payment_link,sms,0.095,0.875,1,1,checkout_dropoff,abandoned,customer_abandoned,1,3,0,1,14763.17,0
txn_002759,cust_0266,26133.84,12,0.964,CARD,0.901,invoice,email,0.194,0.121,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002760,cust_0571,25686.92,4,0.889,CARD,0.969,payment_link,email,0.445,0.283,1,1,payment_failure,failed,mandate_failed,1,1,1,1,25686.92,0
txn_002761,cust_0606,2659.43,3,0.782,UPI,0.983,invoice,whatsapp,0.784,0.558,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002762,cust_0606,17134.62,13,0.655,CARD,0.841,subscription,whatsapp,0.781,0.967,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002763,cust_0155,7947.37,5,0.822,WALLET,0.911,mobile,whatsapp,0.535,0.904,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002764,cust_0143,47198.62,24,0.67,WALLET,0.973,mobile,sms,0.78,0.718,0,1,payment_failure,failed,insufficient_funds,1,2,0,0,0.0,0
txn_002765,cust_0326,37414.76,2,0.887,WALLET,0.972,mobile,email,0.802,0.98,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002766,cust_0589,43452.94,18,0.752,UPI,0.714,invoice,email,0.381,0.744,1,1,payment_failure,failed,insufficient_funds,1,0,0,1,43452.94,0
txn_002767,cust_0707,38721.6,4,0.765,CARD,0.753,invoice,whatsapp,0.783,0.222,0,1,mandate_failure,failed,mandate_failed,1,0,0,0,0.0,0
txn_002768,cust_0615,23042.28,9,0.83,UPI,0.723,subscription,whatsapp,0.4,0.751,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002769,cust_0688,30980.02,2,0.79,WALLET,0.841,invoice,email,0.041,0.012,1,1,failed_subscription,failed,bank_decline,1,0,0,1,30980.02,0
txn_002770,cust_0124,24856.6,25,0.948,UPI,0.813,mobile,whatsapp,0.69,0.185,1,1,payment_failure,failed,bank_decline,1,0,0,1,24856.6,0
txn_002771,cust_0047,25191.21,25,0.669,WALLET,0.838,mobile,sms,0.058,0.745,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002772,cust_0467,13680.36,21,0.729,CARD,0.941,web,sms,0.982,0.81,1,1,failed_subscription,failed,insufficient_funds,1,1,0,1,13680.36,0
txn_002773,cust_0513,22917.85,1,0.953,WALLET,0.777,mobile,whatsapp,0.422,0.086,0,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002774,cust_0621,25146.37,20,0.786,CARD,0.952,mobile,sms,0.329,0.854,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002775,cust_0460,48606.51,26,0.663,NETBANKING,0.75,invoice,sms,0.675,0.411,1,1,mandate_failure,failed,mandate_failed,1,3,1,1,48606.51,0
txn_002776,cust_0699,6270.51,11,0.9,WALLET,0.843,subscription,whatsapp,0.83,0.445,1,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002777,cust_0532,22265.47,11,0.464,UPI,0.881,web,whatsapp,0.765,0.933,1,1,payment_failure,failed,bank_decline,1,1,0,0,0.0,0
txn_002778,cust_0727,35385.87,24,0.856,WALLET,0.767,subscription,email,0.749,0.295,1,1,payment_failure,failed,mandate_failed,1,0,1,1,35385.87,0
txn_002779,cust_0727,41798.57,10,0.677,CARD,0.805,invoice,email,0.003,0.845,1,1,checkout_dropoff,abandoned,customer_abandoned,1,2,0,0,0.0,0
txn_002780,cust_0678,26573.11,2,0.939,WALLET,0.955,mobile,sms,0.562,0.326,1,0,checkout_dropoff,abandoned,customer_abandoned,1,3,1,1,26573.11,0
txn_002781,cust_0624,5946.67,2,0.924,WALLET,0.857,web,email,0.384,0.334,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002782,cust_0661,40643.69,20,0.786,UPI,0.712,invoice,email,0.378,0.671,1,1,payment_failure,failed,insufficient_funds,1,1,0,1,40643.69,0
txn_002783,cust_0746,45454.8,13,0.941,CARD,0.988,invoice,email,0.964,0.127,1,1,checkout_dropoff,abandoned,customer_abandoned,1,2,0,1,45454.8,0
txn_002784,cust_0400,38728.61,14,0.911,UPI,0.928,payment_link,whatsapp,0.153,0.638,1,0,failed_subscription,failed,timeout,1,0,0,1,38728.61,0
txn_002785,cust_0713,32592.86,23,0.855,UPI,0.922,subscription,sms,0.187,0.096,1,1,checkout_dropoff,abandoned,customer_abandoned,1,2,0,1,32592.86,0
txn_002786,cust_0074,2555.0,2,0.659,UPI,0.868,web,sms,0.486,0.538,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002787,cust_0389,45541.89,23,0.912,NETBANKING,0.737,mobile,sms,0.724,0.213,1,0,failed_subscription,failed,bank_decline,1,0,0,1,45541.89,0
txn_002788,cust_0680,34670.37,16,0.684,WALLET,0.913,subscription,email,0.14,0.831,1,1,mandate_failure,failed,mandate_failed,1,0,0,0,0.0,0
txn_002789,cust_0555,7756.23,29,0.832,NETBANKING,0.958,invoice,whatsapp,0.341,0.276,1,1,failed_subscription,failed,insufficient_funds,1,0,1,1,7756.23,0
txn_002790,cust_0620,34773.03,24,0.956,WALLET,0.949,subscription,whatsapp,0.545,0.947,1,1,checkout_dropoff,abandoned,customer_abandoned,1,0,0,1,34773.03,0
txn_002791,cust_0531,32611.09,15,0.801,UPI,0.862,mobile,email,0.79,0.813,1,1,payment_failure,failed,authentication_failed,1,3,1,1,32611.09,0
txn_002792,cust_0385,42564.16,20,0.779,UPI,0.939,payment_link,sms,0.572,0.328,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002793,cust_0775,39334.44,4,0.522,CARD,0.72,mobile,sms,0.032,0.481,1,1,checkout_dropoff,abandoned,customer_abandoned,1,1,0,1,39334.44,0
txn_002794,cust_0751,43854.08,13,0.694,WALLET,0.926,mobile,email,0.579,0.5,1,1,checkout_dropoff,abandoned,customer_abandoned,1,2,0,1,43854.08,0
txn_002795,cust_0799,31333.72,27,0.642,UPI,0.925,payment_link,sms,0.129,0.823,1,1,mandate_failure,failed,mandate_failed,1,0,1,1,31333.72,0
txn_002796,cust_0019,27942.32,15,0.583,NETBANKING,0.803,mobile,whatsapp,0.285,0.209,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002797,cust_0749,28600.67,15,0.914,CARD,0.909,subscription,sms,0.517,0.774,1,1,overdue_receivable,overdue,invoice_overdue,1,3,0,1,28600.67,0
txn_002798,cust_0058,33444.69,23,0.565,CARD,0.989,payment_link,whatsapp,0.586,0.15,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002799,cust_0743,38952.43,6,0.55,UPI,0.97,subscription,sms,0.271,0.466,0,0,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002800,cust_0200,42553.28,16,0.757,UPI,0.87,web,email,0.42,0.103,1,1,payment_failure,failed,authentication_failed,1,1,0,0,0.0,0
txn_002801,cust_0244,40628.28,9,0.824,UPI,0.969,mobile,email,0.774,0.271,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002802,cust_0500,16371.72,2,0.854,NETBANKING,0.788,payment_link,whatsapp,0.303,0.897,1,1,clean_payment,captured,none,0,0,0,1,0.0,0
txn_002803,cust_0223,41913.07,9,0.886,UPI,0.726,invoice,whatsapp,0.59,0.956,1,1,checkout_dropoff,abandoned,customer_abandoned,1,3,0,1,41913.07,0
